operateur,annee,filiere,consor,code_commune,libelle_commune,code_departement,id_filiere,consototale
Enedis,"2017",Electricité,"172.68","09335",Villeneuve,"09","100","172.68"
Régie municipale d'électricité d'Arignac,"2018",Electricité,"2141.0","09015",Arignac,"09","100","2663.0"
Régie municipale d'électricité de Mazeres,"2018",Electricité,"13827.0","09185",Mazères,"09","100","15807.0"
Régie municipale d'électricité de Quie,"2018",Electricité,"1021.0","09240",Quié,"09","100","1107.0"
Régie municipale d'électricité de Vicdessos,"2018",Electricité,"2935.0","09334",Val-de-Sos,"09","100","2935.0"
GRDF,"2018",Gaz,"1148.14528","09086",Caumont,"09","200","1955.26836"
GRDF,"2018",Gaz,"1700.49084","09119",Eycheil,"09","200","2043.32055"
GRDF,"2018",Gaz,"9302.93326","09185",Mazères,"09","200","13180.1641"
GRDF,"2018",Gaz,"842.76052","09206",Montferrier,"09","200","1067.5277700000001"
GRDF,"2018",Gaz,"1313.27281","09209",Montjoie-en-Couserans,"09","200","1313.27281"
GRDF,"2018",Gaz,"3373.33381","09235",Prat-Bonrepaux,"09","200","4200.83946"
GRDF,"2018",Gaz,"1773.74497","09245",Rieux-de-Pelleport,"09","200","1888.65482"
GRDF,"2018",Gaz,"0.0","09251",Roumengoux,"09","200","3681.226"
GRDF,"2018",Gaz,"9563.48658","09265",Saint-Jean-du-Falga,"09","200","12224.2643"
GRDF,"2018",Gaz,"2272.93061","09273",Saint-Pierre-de-Rivière,"09","200","2386.7577899999997"
GRDF,"2018",Gaz,"831.44908","09275",Saint-Quirc,"09","200","831.44908"
GRDF,"2018",Gaz,"985.94167","09305",Tabre,"09","200","985.94167"
GRDF,"2018",Gaz,"7760.04882","09332",Verniolle,"09","200","10989.65646"
RTE,"2018",Electricité,"0.0","09122",Foix,"09","100","1645.971"
TIGF,"2017",Gaz,"0.0","09119",Eycheil,"09","200","74835.04"
Enedis,"2018",Electricité,"1299.99168147111","09099",Cos,"09","100","1453.815081552611"
Enedis,"2018",Electricité,"857.784830802671","09101",Coussa,"09","100","937.1182540888386"
Enedis,"2018",Electricité,"2036.43373584335","09105",Daumazan-sur-Arize,"09","100","3252.0972676565857"
Enedis,"2018",Electricité,"1512.22289215555","09113",Ercé,"09","100","2013.6010406253126"
Enedis,"2018",Electricité,"270.065397794392","09117",Esplas,"09","100","303.888662558105"
Enedis,"2018",Electricité,"1867.64398189898","09121",Ferrières-sur-Ariège,"09","100","3021.810035743384"
Enedis,"2018",Electricité,"2311.88810976786","09130",Ganac,"09","100","2469.8388548497473"
Enedis,"2018",Electricité,"179.86644837157","09134",Gestiès,"09","100","179.86644837157"
Enedis,"2018",Electricité,"733.633365054353","09150",Lagarde,"09","100","824.6140968900062"
Enedis,"2018",Electricité,"174.039590123884","09151",Lanoux,"09","100","174.039590123884"
Enedis,"2018",Electricité,"318.944000269042","09159",Lassur,"09","100","373.0424348481225"
Enedis,"2018",Electricité,"770.352837043004","09165",Lesparrou,"09","100","893.0066129537867"
Enedis,"2018",Electricité,"207.984674406902","09171",Lordat,"09","100","274.7415131418823"
Enedis,"2018",Electricité,"808.426399001169","09173",Loubens,"09","100","855.118975945006"
Enedis,"2018",Electricité,"190.125855967728","09179",Malléon,"09","100","190.125855967728"
Enedis,"2018",Electricité,"285.68557678813","09183",Mauvezin-de-Prat,"09","100","285.68557678813"
Enedis,"2018",Electricité,"57.9486901364659","09195",Monesple,"09","100","57.9486901364659"
Enedis,"2018",Electricité,"204.946519530527","09201",Montégut-en-Couserans,"09","100","204.946519530527"
Enedis,"2018",Electricité,"570.534764277258","09204",Montesquieu-Avantès,"09","100","670.1346472519477"
Enedis,"2018",Electricité,"271.315941189492","09212",Montseron,"09","100","271.315941189492"
Enedis,"2018",Electricité,"151.438806020673","09216",Nescus,"09","100","191.67783362566942"
Enedis,"2018",Electricité,"542.185042374173","09219",Orgibet,"09","100","601.0427935668539"
Enedis,"2018",Electricité,"1825.40889319918","09223",Oust,"09","100","2498.227332485881"
Enedis,"2018",Electricité,"640.609415363106","09231",Le Port,"09","100","711.3685620988786"
Enedis,"2018",Electricité,"159.883068016206","09237",Le Puch,"09","100","222.85601796346512"
Enedis,"2018",Electricité,"184.956671075752","09242",Raissac,"09","100","261.8575044090853"
Enedis,"2018",Electricité,"293.598163719698","09243",Régat,"09","100","293.598163719698"
Enedis,"2018",Electricité,"1603.08833620578","09246",Rimont,"09","100","2199.9059651261305"
Enedis,"2018",Electricité,"291.166402871501","09250",Roquefort-les-Cascades,"09","100","291.166402871501"
Enedis,"2018",Electricité,"1171.4589076463","09253",Sabarat,"09","100","1386.703125829264"
Enedis,"2018",Electricité,"1789.40997337139","09257",Sainte-Croix-Volvestre,"09","100","2617.814473733878"
Enedis,"2018",Electricité,"448.472901659721","09259",Saint-Félix-de-Tournegat,"09","100","473.6552848302015"
Enedis,"2018",Electricité,"99.3748932743575","09260",Sainte-Foi,"09","100","99.3748932743575"
Enedis,"2018",Electricité,"6640.50283086848","09265",Saint-Jean-du-Falga,"09","100","13889.112258511168"
Enedis,"2018",Electricité,"682.106087814014","09276",Saint-Victor-Rouzaud,"09","100","812.397253366119"
Enedis,"2018",Electricité,"70.4188737087905","09287",Senconac,"09","100","70.4188737087905"
Enedis,"2018",Electricité,"3446.03488122407","09289",Lorp-Sentaraille,"09","100","9781.056182683626"
Enedis,"2018",Electricité,"147.238715938752","09292",Sentenac-de-Sérou,"09","100","147.238715938752"
Enedis,"2018",Electricité,"2414.33104964775","09293",Serres-sur-Arget,"09","100","3007.4319764128413"
Enedis,"2018",Electricité,"644.776324180345","09295",Siguer,"09","100","735.5323858190974"
Enedis,"2018",Electricité,"73.3629709318387","09297",Sor,"09","100","73.3629709318387"
Enedis,"2018",Electricité,"1271.70939975262","09299",Soueix-Rogalle,"09","100","1449.302696721157"
Enedis,"2018",Electricité,"385.381995592372","09307",Taurignan-Castet,"09","100","407.3834058584718"
Enedis,"2018",Electricité,"362.609439608047","09316",Troye-d'Ariège,"09","100","379.05852258187423"
Enedis,"2018",Electricité,"521.25939047617","09318",Unac,"09","100","580.827164747455"
Enedis,"2018",Electricité,"184.485543929995","09325",Vaychis,"09","100","184.485543929995"
Enedis,"2018",Electricité,"547.357122893697","09326",Vèbre,"09","100","676.9151885751551"
Enedis,"2018",Electricité,"949.740674150794","09328",Verdun,"09","100","949.740674150794"
Enedis,"2018",Electricité,"370.638342045058","09338",Villeneuve-du-Latou,"09","100","466.9570095296067"
Enedis,"2018",Electricité,"364.248566811167","09341",Viviès,"09","100","364.248566811167"
RTE,"2019",Electricité,"0.0","09240",Quié,"09","100","3551.988"
GRDF,"2019",Gaz,"970.58299","09050",Benagues,"09","200","1960.01766"
GRDF,"2019",Gaz,"1138.18537","09086",Caumont,"09","200","1944.2000899999998"
GRDF,"2019",Gaz,"739.38233","09103",Crampagna,"09","200","835.54467"
GRDF,"2019",Gaz,"2948.78925","09121",Ferrières-sur-Ariège,"09","200","4278.97664"
GRDF,"2019",Gaz,"13961.96442","09160",Lavelanet,"09","200","22381.00425"
GRDF,"2019",Gaz,"596.98807","09174",Loubières,"09","200","596.98807"
GRDF,"2019",Gaz,"9059.7888","09185",Mazères,"09","200","12987.06698"
GRDF,"2019",Gaz,"0.0","09199",Montaut,"09","200","0.0"
GRDF,"2019",Gaz,"31686.18736","09261",Saint-Girons,"09","200","45705.93607"
GRDF,"2019",Gaz,"2703.84136","09264",Saint-Jean-de-Verges,"09","200","19738.193269999996"
GRDF,"2019",Gaz,"9047.94661","09265",Saint-Jean-du-Falga,"09","200","11780.877530000002"
GRDF,"2019",Gaz,"835.40607","09275",Saint-Quirc,"09","200","835.40607"
GRDF,"2019",Gaz,"1387.08226","09336",Villeneuve-d'Olmes,"09","200","2291.16662"
Régie d'électricité de Saint-Quirc,"2017",Electricité,"615.23","09076",Canté,"09","100","685.17"
Régie d'électricité de Saint-Quirc,"2017",Electricité,"450.83","09147",Labatut,"09","100","500.26"
Régie municipale d'électricité de Dalou,"2017",Electricité,"1752.0","09104",Dalou,"09","100","1778.0"
Régie municipale d'électricité de Mazeres,"2017",Electricité,"8345.93","09185",Mazères,"09","100","11067.220000000001"
Régie municipale d'électricité de Merens les Vals,"2017",Electricité,"609.0","09189",Mérens-les-Vals,"09","100","793.0"
Régie municipale d'électricité de Saverdun,"2017",Electricité,"11088.62","09282",Saverdun,"09","100","28473.129999999997"
Régie municipale d'électricité de Varilhes,"2017",Electricité,"9546.0","09324",Varilhes,"09","100","12988.0"
RTE,"2017",Electricité,"0.0","09110",Encourtiech,"09","100","33097.83"
RTE,"2017",Electricité,"0.0","09225",Pamiers,"09","100","50511.159999999996"
RTE,"2017",Electricité,"0.0","09240",Quié,"09","100","3665.85"
GRDF,"2017",Gaz,"242.0","09066",Brassac,"09","200","242.0"
GRDF,"2017",Gaz,"1297.0","09086",Caumont,"09","200","1947.0"
GRDF,"2017",Gaz,"880.0","09103",Crampagna,"09","200","880.0"
GRDF,"2017",Gaz,"3010.0","09104",Dalou,"09","200","3010.0"
GRDF,"2017",Gaz,"2759.0","09130",Ganac,"09","200","2759.0"
GRDF,"2017",Gaz,"1221.0","09206",Montferrier,"09","200","1221.0"
GRDF,"2017",Gaz,"74994.0","09225",Pamiers,"09","200","102286.0"
GRDF,"2017",Gaz,"3784.0","09235",Prat-Bonrepaux,"09","200","4242.0"
GRDF,"2017",Gaz,"1929.0","09245",Rieux-de-Pelleport,"09","200","1929.0"
GRDF,"2017",Gaz,"11627.0","09265",Saint-Jean-du-Falga,"09","200","12727.0"
GRDF,"2017",Gaz,"5698.0","09312",La Tour-du-Crieu,"09","200","5698.0"
GRDF,"2017",Gaz,"12663.0","09324",Varilhes,"09","200","13237.0"
GRDF,"2017",Gaz,"2686.0","09329",Vernajoul,"09","200","2686.0"
Enedis,"2017",Electricité,"1520.68","09299",Soueix-Rogalle,"09","100","1523.3700000000001"
Enedis,"2017",Electricité,"1147.05","09305",Tabre,"09","100","1315.36"
Enedis,"2017",Electricité,"629.61","09309",Teilhet,"09","100","789.1800000000001"
Enedis,"2017",Electricité,"129.39","09311",Tignac,"09","100","129.39"
Enedis,"2017",Electricité,"591.54","09318",Unac,"09","100","591.54"
Enedis,"2017",Electricité,"1029.26","09328",Verdun,"09","100","1029.26"
Enedis,"2017",Electricité,"7458.8","09332",Verniolle,"09","100","15256.46"
Enedis,"2017",Electricité,"793.13","09342",Sainte-Suzanne,"09","100","836.61"
Teréga,"2018",Gaz,"0.0","09119",Eycheil,"09","200","83757.17392"
Teréga,"2018",Gaz,"0.0","09225",Pamiers,"09","200","107693.5782"
Régie d'électricité de Saint-Quirc,"2021",Electricité,"1019.0","09275",Saint-Quirc,"09","100","1019.0"
Régie municipale d'électricité de Tarascon sur Ariège,"2021",Electricité,"7990.0","09306",Tarascon-sur-Ariège,"09","100","15276.0"
Régie municipale d'électricité de Varilhes,"2021",Electricité,"9945.0","09324",Varilhes,"09","100","17028.0"
RTE,"2021",Electricité,"0.0","09110",Encourtiech,"09","100","34664.234"
RTE,"2021",Electricité,"0.0","09225",Pamiers,"09","100","32599.227"
RTE,"2021",Electricité,"0.0","09228",Perles-et-Castelet,"09","100","46254.754"
RTE,"2021",Electricité,"0.0","09240",Quié,"09","100","2267.481"
RTE,"2021",Electricité,"0.0","09321",Ussat,"09","100","528.022"
GRDF,"2021",Gaz,"0.0","09106",Dreuilhe,"09","200","266.56906"
GRDF,"2021",Gaz,"7425.1365","09194",Mirepoix,"09","200","12323.737399999998"
GRDF,"2021",Gaz,"0.0","09199",Montaut,"09","200","0.0"
GRDF,"2021",Gaz,"932.27614","09206",Montferrier,"09","200","1185.5299400000001"
GRDF,"2021",Gaz,"6294.98015","09207",Montgaillard,"09","200","7241.6150800000005"
GRDF,"2021",Gaz,"48424.97245","09225",Pamiers,"09","200","92792.90241000001"
GRDF,"2021",Gaz,"3633.10651","09235",Prat-Bonrepaux,"09","200","4459.49034"
GRDF,"2021",Gaz,"0.0","09251",Roumengoux,"09","200","4356.83563"
GRDF,"2021",Gaz,"570.45724","09262",Saint-Jean-d'Aigues-Vives,"09","200","570.45724"
GRDF,"2021",Gaz,"2257.94892","09273",Saint-Pierre-de-Rivière,"09","200","2391.7314499999998"
GRDF,"2021",Gaz,"880.77389","09305",Tabre,"09","200","880.77389"
GRDF,"2021",Gaz,"4758.85325","09312",La Tour-du-Crieu,"09","200","5580.279570000001"
GRDF,"2021",Gaz,"9692.65592","09324",Varilhes,"09","200","12710.26426"
GRDF,"2021",Gaz,"2414.29028","09329",Vernajoul,"09","200","2543.2292700000003"
GRDF,"2021",Gaz,"1512.60294","09336",Villeneuve-d'Olmes,"09","200","2312.24942"
Teréga,"2021",Gaz,"0.0","09331",Le Vernet,"09","200","7345.64515"
Régie municipale d'électricité de Mercus,"2020",Electricité,"2659.0","09188",Mercus-Garrabet,"09","100","3404.0"
Régie municipale d'électricité de Saverdun,"2020",Electricité,"10459.0","09282",Saverdun,"09","100","26538.0"
Régie municipale d'électricité de Tarascon sur Ariège,"2020",Electricité,"7590.0","09306",Tarascon-sur-Ariège,"09","100","14888.0"
RTE,"2020",Electricité,"0.0","09032",Ax-les-Thermes,"09","100","763.038"
RTE,"2020",Electricité,"0.0","09240",Quié,"09","100","2174.036"
Régie d'électricité de Saint-Quirc,"2020",Electricité,"436.0","09147",Labatut,"09","100","436.0"
Régie municipale d'électricité de Dalou,"2020",Electricité,"2212.0","09104",Dalou,"09","100","2408.0"
Régie municipale d'électricité de Varilhes,"2020",Electricité,"9850.0","09324",Varilhes,"09","100","18992.0"
Régie municipale d'électricité de Vicdessos,"2020",Electricité,"1648.0","09334",Val-de-Sos,"09","100","2667.0"
RTE,"2020",Electricité,"0.0","09228",Perles-et-Castelet,"09","100","35915.317"
Enedis,"2019",Electricité,"55.5902129657011","09083",Castéras,"09","100","55.5902129657011"
Enedis,"2019",Electricité,"228.996014068895","09084",Castex,"09","100","228.996014068895"
Enedis,"2019",Electricité,"1434.57251911938","09085",Castillon-en-Couserans,"09","100","2329.783983182427"
Enedis,"2019",Electricité,"805.268055868386","09086",Caumont,"09","100","2495.885135332818"
Enedis,"2019",Electricité,"264.580589631882","09087",Caussou,"09","100","264.580589631882"
Enedis,"2019",Electricité,"114.808710295651","09089",Cazals-des-Baylès,"09","100","865.6548284429009"
Enedis,"2019",Electricité,"103.992121423149","09090",Cazaux,"09","100","103.992121423149"
Enedis,"2019",Electricité,"579.986894533147","09091",Cazavet,"09","100","650.4167298732926"
Enedis,"2019",Electricité,"267.792616378612","09092",Cazenave-Serres-et-Allens,"09","100","267.792616378612"
Enedis,"2019",Electricité,"489.886985404746","09095",Cescau,"09","100","1017.714607415103"
Enedis,"2019",Electricité,"229.636786682733","09096",Château-Verdun,"09","100","312.1657010814633"
Enedis,"2019",Electricité,"242.068858582958","09097",Clermont,"09","100","242.068858582958"
Enedis,"2019",Electricité,"830.115142458089","09101",Coussa,"09","100","906.9430496427137"
Enedis,"2019",Electricité,"809.194026105969","09111",Engomer,"09","100","2680.79872270244"
Enedis,"2019",Electricité,"1158.82007454267","09119",Eycheil,"09","100","1369.064191763654"
Enedis,"2019",Electricité,"881.560541028179","09120",Fabas,"09","100","1321.488431293875"
Enedis,"2019",Electricité,"290.198225792214","09123",Fornex,"09","100","696.7354633815919"
Enedis,"2019",Electricité,"1019.26721043411","09128",Gajan,"09","100","1153.955367288946"
Enedis,"2019",Electricité,"513.907211501157","09131",Garanou,"09","100","720.5531046232267"
Enedis,"2019",Electricité,"702.554957092305","09132",Gaudiès,"09","100","2423.1547914260086"
Enedis,"2019",Electricité,"816.225467005014","09145",Les Issards,"09","100","858.9958735553988"
Enedis,"2019",Electricité,"156.341396391685","09151",Lanoux,"09","100","156.341396391685"
Enedis,"2019",Electricité,"134.919620671321","09154",Larbont,"09","100","134.919620671321"
Enedis,"2019",Electricité,"15116.5474340386","09160",Lavelanet,"09","100","30245.3530551921"
Enedis,"2019",Electricité,"120.549042845092","09162",Lercoul,"09","100","191.0905546805418"
Enedis,"2019",Electricité,"6429.94348537524","09167",Lézat-sur-Lèze,"09","100","11183.610655324765"
Enedis,"2019",Electricité,"536.356611746643","09168",Lieurac,"09","100","536.356611746643"
Enedis,"2019",Electricité,"88.5198002921432","09172",Loubaut,"09","100","88.5198002921432"
Enedis,"2019",Electricité,"196.149795257517","09179",Malléon,"09","100","196.149795257517"
Enedis,"2019",Electricité,"359.961790471882","09180",Manses,"09","100","740.760254915901"
Enedis,"2019",Electricité,"270.223100753914","09183",Mauvezin-de-Prat,"09","100","270.223100753914"
Enedis,"2019",Electricité,"210.746320373297","09186",Méras,"09","100","210.746320373297"
Enedis,"2019",Electricité,"1073.95414109742","09188",Mercus-Garrabet,"09","100","1219.8863677513377"
Enedis,"2019",Electricité,"91.3948930194725","09189",Mérens-les-Vals,"09","100","327.3577550040945"
Enedis,"2019",Electricité,"291.654842780285","09193",Mijanès,"09","100","619.879161745409"
Enedis,"2019",Electricité,"9833.06442724076","09194",Mirepoix,"09","100","18497.5023280731"
Enedis,"2019",Electricité,"70.3909847750558","09196",Montagagne,"09","100","70.3909847750558"
Enedis,"2019",Electricité,"122.931021474808","09197",Montaillou,"09","100","177.3803059773059"
Enedis,"2019",Electricité,"2428.68338259574","09199",Montaut,"09","100","4845.130904348986"
Enedis,"2019",Electricité,"226.31462842285","09200",Montbel,"09","100","517.3536831830096"
Enedis,"2019",Electricité,"196.087726098166","09201",Montégut-en-Couserans,"09","100","196.087726098166"
Enedis,"2019",Electricité,"527.710994262291","09203",Montels,"09","100","527.710994262291"
Enedis,"2019",Electricité,"2532.46399412208","09206",Montferrier,"09","100","4253.722749555622"
Enedis,"2019",Electricité,"347.300562953559","09208",Montgauch,"09","100","374.5062347252855"
Enedis,"2019",Electricité,"477.697075967103","09211",Montségur,"09","100","593.97696471924"
Enedis,"2019",Electricité,"683.947651620529","09213",Moulin-Neuf,"09","100","718.3588501835995"
Enedis,"2019",Electricité,"648.145213479917","09217",Niaux,"09","100","6316.996283455606"
Enedis,"2019",Electricité,"501.277412149655","09218",Orgeix,"09","100","639.751321939006"
Enedis,"2019",Electricité,"1186.42638230045","09224",Pailhès,"09","100","1514.3804511189321"
Enedis,"2019",Electricité,"962.150765902085","09228",Perles-et-Castelet,"09","100","1892.758952302695"
Enedis,"2019",Electricité,"1489.5664095604","09229",Le Peyrat,"09","100","1718.445736957895"
Enedis,"2019",Electricité,"635.841600890161","09231",Le Port,"09","100","701.840655211359"
Enedis,"2019",Electricité,"147.544889069805","09237",Le Puch,"09","100","207.7695094432158"
Enedis,"2019",Electricité,"615.01301375817","09239",Quérigut,"09","100","966.5422593985612"
Enedis,"2019",Electricité,"1324.19280488482","09241",Rabat-les-Trois-Seigneurs,"09","100","1429.9125645979516"
Enedis,"2019",Electricité,"265.042213410659","09243",Régat,"09","100","265.042213410659"
Enedis,"2019",Electricité,"3673.69149078936","09245",Rieux-de-Pelleport,"09","100","4000.0954894744027"
Enedis,"2019",Electricité,"337.290662056119","09252",Rouze,"09","100","495.13090319213995"
